participantId,task,startTime,endTime,duration_sec,duration_min,format
57ca4b09993b08000192297b,modifying-task-config-2_post-task-question,1747173854008,1747173859568,5.56,0.09266666666666666,xml
57ca4b09993b08000192297b,modifying-task-config-3,1747173859666,1747173939640,79.974,1.3329,xml
57ca4b09993b08000192297b,modifying-task-config-3_post-task-question,1747173939832,1747173946296,6.464,0.10773333333333333,xml
57ca4b09993b08000192297b,modifying-task-config-4,1747173946392,1747174412454,466.062,7.7677000000000005,xml
57ca4b09993b08000192297b,modifying-task-config-4_post-task-question,1747174412724,1747174419840,7.116,0.1186,xml
57ca4b09993b08000192297b,$nasa-tlx.co.nasa-tlx,1747174420084,1747174450113,30.029,0.5004833333333333,xml
57ca4b09993b08000192297b,post-task-survey-tlx,1747174450463,1747174588117,137.654,2.294233333333333,xml
57ca4b09993b08000192297b,unqualified,0,-1,-0.001,-1.6666666666666667e-05,xml
67d1cc8044430e99a7d91b4a,introduction,1746776758888,1746776763202,4.314,0.0719,toml
67d1cc8044430e99a7d91b4a,qualifications,1746776763659,1746776772944,9.285,0.15475,toml
67d1cc8044430e99a7d91b4a,consent,1746776773309,1746776799123,25.814,0.43023333333333336,toml
67d1cc8044430e99a7d91b4a,task,1746776799519,1746776802650,3.131,0.05218333333333333,toml
67d1cc8044430e99a7d91b4a,writing-task-NL,1746776802831,1746777444787,641.956,10.699266666666666,toml
67d1cc8044430e99a7d91b4a,writing-task-NL_post-task-question,1746777445342,1746777450500,5.158,0.08596666666666668,toml
67d1cc8044430e99a7d91b4a,tutorial-part1,1746777450741,1746777960781,510.04,8.500666666666667,toml
67d1cc8044430e99a7d91b4a,tutorial-part2,1746777961053,1746778300807,339.754,5.662566666666667,toml
67d1cc8044430e99a7d91b4a,reading-task-config-1,1746778301140,1746778364201,63.061,1.0510166666666667,toml
67d1cc8044430e99a7d91b4a,reading-task-config-1_post-task-question,1746778364617,1746778385823,21.206,0.3534333333333333,toml
67d1cc8044430e99a7d91b4a,reading-task-config-2,1746778386050,1746778411074,25.024,0.4170666666666667,toml
67d1cc8044430e99a7d91b4a,reading-task-config-2_post-task-question,1746778411478,1746778423363,11.885,0.19808333333333333,toml
67d1cc8044430e99a7d91b4a,reading-task-config-3,1746778423599,1746778538521,114.922,1.9153666666666667,toml
67d1cc8044430e99a7d91b4a,reading-task-config-3_post-task-question,1746778538871,1746778554744,15.873,0.26455,toml
67d1cc8044430e99a7d91b4a,reading-task-config-4,1746778554937,1746778670535,115.598,1.9266333333333334,toml
67d1cc8044430e99a7d91b4a,reading-task-config-4_post-task-question,1746778670983,1746778675788,4.805,0.08008333333333333,toml
67d1cc8044430e99a7d91b4a,reading-task-config-5,1746778675989,1746778896151,220.162,3.669366666666667,toml
67d1cc8044430e99a7d91b4a,reading-task-config-5_post-task-question,1746778896604,1746778903711,7.107,0.11845,toml
67d1cc8044430e99a7d91b4a,writing-task-config,1746779635799,1746780186521,550.722,9.1787,toml
67d1cc8044430e99a7d91b4a,writing-task-config_post-task-question,1746780187170,1746780209035,21.865,0.36441666666666667,toml
67d1cc8044430e99a7d91b4a,modifying-task-config-1,1746780209378,1746780363273,153.895,2.564916666666667,toml
67d1cc8044430e99a7d91b4a,modifying-task-config-1_post-task-question,1746780363632,1746780372666,9.034,0.15056666666666668,toml
67d1cc8044430e99a7d91b4a,modifying-task-config-2,1746780372867,1746781196969,824.102,13.735033333333332,toml
