participantId,task,startTime,endTime,duration_sec,duration_min,format
5d766978f47e6200019a2acf,writing-task-NL,1745928882295,1745929040221,157.926,2.6321,yaml
5d766978f47e6200019a2acf,writing-task-NL_post-task-question,1745929040669,1745929046743,6.074,0.10123333333333333,yaml
5d766978f47e6200019a2acf,tutorial-part1,1745929046984,1745929478367,431.383,7.1897166666666665,yaml
5d766978f47e6200019a2acf,tutorial-part2,1745929478680,1745929617655,138.975,2.3162499999999997,yaml
5d766978f47e6200019a2acf,reading-task-tabular-1,1745929617935,1745929684868,66.933,1.11555,yaml
5d766978f47e6200019a2acf,reading-task-tabular-1_post-task-question,1745929685286,1745929690076,4.79,0.07983333333333334,yaml
5d766978f47e6200019a2acf,reading-task-tabular-2,1745929690355,1745929740526,50.171,0.8361833333333333,yaml
5d766978f47e6200019a2acf,reading-task-tabular-2_post-task-question,1745929740956,1745929745235,4.279,0.07131666666666667,yaml
5d766978f47e6200019a2acf,reading-task-tabular-3,1745929745458,1745929793964,48.506,0.8084333333333333,yaml
5d766978f47e6200019a2acf,reading-task-tabular-3_post-task-question,1745929794433,1745929798012,3.579,0.05965,yaml
5d766978f47e6200019a2acf,reading-task-tabular-4,1745929798249,1745929842782,44.533,0.7422166666666666,yaml
5d766978f47e6200019a2acf,reading-task-tabular-4_post-task-question,1745929843220,1745929845836,2.616,0.0436,yaml
5d766978f47e6200019a2acf,reading-task-tabular-5,1745929846085,1745929970363,124.278,2.0713,yaml
5d766978f47e6200019a2acf,reading-task-tabular-5_post-task-question,1745929970829,1745929985900,15.071,0.2511833333333333,yaml
5d766978f47e6200019a2acf,writing-task-tabular,1745929986159,1745930386782,400.623,6.6770499999999995,yaml
5d766978f47e6200019a2acf,writing-task-tabular_post-task-question,1745930387271,1745930413234,25.963,0.4327166666666667,yaml
5d766978f47e6200019a2acf,modifying-task-tabular-1,1745930413484,1745930629115,215.631,3.59385,yaml
5d766978f47e6200019a2acf,modifying-task-tabular-1_post-task-question,1745930629640,1745930637094,7.454,0.12423333333333333,yaml
5d766978f47e6200019a2acf,modifying-task-tabular-2,1745930637358,1745930744872,107.514,1.7918999999999998,yaml
5d766978f47e6200019a2acf,modifying-task-tabular-2_post-task-question,1745930745359,1745930754725,9.366,0.1561,yaml
5d766978f47e6200019a2acf,modifying-task-tabular-3,1745930755025,1745930909972,154.947,2.58245,yaml
5d766978f47e6200019a2acf,modifying-task-tabular-3_post-task-question,1745930910487,1745930917990,7.503,0.12505,yaml
5d766978f47e6200019a2acf,modifying-task-tabular-4,1745930918261,1745932016468,1098.207,18.30345,yaml
5d766978f47e6200019a2acf,modifying-task-tabular-4_post-task-question,1745932017147,1745932029904,12.757,0.21261666666666665,yaml
5d766978f47e6200019a2acf,$nasa-tlx.co.nasa-tlx,1745932030455,1745932106320,75.865,1.2644166666666665,yaml
5d766978f47e6200019a2acf,post-task-survey-tlx,1745932107015,1745932177456,70.441,1.1740166666666667,yaml
5d766978f47e6200019a2acf,unqualified,0,-1,-0.001,-1.6666666666666667e-05,yaml
5dafea4de40355001651fa2f,introduction,1745928849058,1745928861662,12.604,0.21006666666666665,jsonc
5dafea4de40355001651fa2f,qualifications,1745928862933,1745928877313,14.38,0.23966666666666667,jsonc
5dafea4de40355001651fa2f,consent,1745928878106,1745928931632,53.526,0.8921,jsonc
5dafea4de40355001651fa2f,task,1745928932543,1745928958352,25.809,0.43015000000000003,jsonc
5dafea4de40355001651fa2f,writing-task-NL,1745928958902,1745929204374,245.472,4.0912,jsonc
5dafea4de40355001651fa2f,writing-task-NL_post-task-question,1745929205148,1745929217209,12.061,0.20101666666666668,jsonc
5dafea4de40355001651fa2f,tutorial-part1,1745929217594,1745929338614,121.02,2.017,jsonc
5dafea4de40355001651fa2f,tutorial-part2,1745929339340,1745929443914,104.574,1.7429,jsonc
5dafea4de40355001651fa2f,reading-task-tabular-1,1745929444296,1745929491297,47.001,0.78335,jsonc
5dafea4de40355001651fa2f,reading-task-tabular-1_post-task-question,1745929492140,1745929500417,8.277,0.13795,jsonc
5dafea4de40355001651fa2f,reading-task-tabular-2,1745929500864,1745929543889,43.025,0.7170833333333333,jsonc
5dafea4de40355001651fa2f,reading-task-tabular-2_post-task-question,1745929544683,1745929553565,8.882,0.14803333333333332,jsonc
5dafea4de40355001651fa2f,reading-task-tabular-3,1745929554295,1745929596619,42.324,0.7053999999999999,jsonc
5dafea4de40355001651fa2f,reading-task-tabular-3_post-task-question,1745929597498,1745929615134,17.636,0.2939333333333333,jsonc
5dafea4de40355001651fa2f,reading-task-tabular-4,1745929615528,1745929670876,55.348,0.9224666666666667,jsonc
5dafea4de40355001651fa2f,reading-task-tabular-4_post-task-question,1745929671667,1745929677120,5.453,0.09088333333333334,jsonc
5dafea4de40355001651fa2f,reading-task-tabular-5,1745929677510,1745929737263,59.753,0.9958833333333333,jsonc
5dafea4de40355001651fa2f,reading-task-tabular-5_post-task-question,1745929737892,1745929746007,8.115,0.13525,jsonc
5dafea4de40355001651fa2f,writing-task-tabular,1745929746524,1745930444991,698.467,11.641116666666667,jsonc
5dafea4de40355001651fa2f,writing-task-tabular_post-task-question,1745930445931,1745930452573,6.642,0.1107,jsonc
5dafea4de40355001651fa2f,modifying-task-tabular-1,1745930452895,1745930641804,188.909,3.148483333333333,jsonc
5dafea4de40355001651fa2f,modifying-task-tabular-1_post-task-question,1745930642721,1745930648266,5.545,0.09241666666666666,jsonc
5dafea4de40355001651fa2f,modifying-task-tabular-2,1745930648816,1745930744463,95.647,1.5941166666666668,jsonc
5dafea4de40355001651fa2f,modifying-task-tabular-2_post-task-question,1745930745265,1745930750407,5.142,0.08570000000000001,jsonc
5dafea4de40355001651fa2f,modifying-task-tabular-3,1745930750974,1745930823478,72.504,1.2084000000000001,jsonc
5dafea4de40355001651fa2f,modifying-task-tabular-3_post-task-question,1745930824329,1745930829333,5.004,0.08339999999999999,jsonc
5dafea4de40355001651fa2f,modifying-task-tabular-4,1745930829998,1745930954090,124.092,2.0682,jsonc
5dafea4de40355001651fa2f,modifying-task-tabular-4_post-task-question,1745930954976,1745930960319,5.343,0.08905,jsonc
